id,name,host_id,host_name,neighbourhood_group,neighbourhood,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_month
1785942,"Private, Cozy Bedroom/ Barclay Ctr",1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,11225,40.6610073,-73.95088219,Private room,49,5,54,12/1/2016,1.35,5,365,201702
685006,Best Studio on Prospect Park,3493067,Matt,Brooklyn,Prospect-Lefferts Gardens,11225,40.66171686,-73.96163691,Entire home/apt,75,2,151,1/15/2017,2.87,1,251,201702
10938544,"Spacious, Private Room Near Subway",10583598,Devon,Brooklyn,Prospect-Lefferts Gardens,11225,40.66174764,-73.96113845,Private room,40,2,9,8/24/2016,0.76,1,0,201702
15394902,Private bedroom in Brooklyn NYC for 1 or a couple,8044399,Jeroen,Brooklyn,Prospect-Lefferts Gardens,11225,40.65842861,-73.95156915,Private room,50,3,1,10/8/2016,0.25,1,47,201702
16311290,1 Bedroom apartment in Crown Heights,17079591,Moe,Brooklyn,Prospect-Lefferts Gardens,11213,40.65642113,-73.94110935,Entire home/apt,70,1,3,1/17/2017,1.61,2,4,201702
10085269,Huge Sunny Apt Next to Park,11066377,Brett,Brooklyn,Prospect-Lefferts Gardens,11225,40.66037355,-73.96074648,Entire home/apt,200,2,2,10/16/2016,0.52,2,365,201702
16507174,Bright room in a warm environment,83382749,Gabriela,Brooklyn,Prospect-Lefferts Gardens,11225,40.66332184,-73.95393158,Private room,40,1,0,,,1,97,201702
2984662,Brooklyn Heights - 1 Bedroom,15179425,Chris,Brooklyn,Brooklyn Heights,11201,40.69294796,-73.99104548,Entire home/apt,150,1,5,3/8/2015,0.15,1,0,201702
3334361,Seven Days Sleep Near Prospect Park,16834792,Louis,Brooklyn,Prospect-Lefferts Gardens,11225,40.65793291,-73.95826281,Entire home/apt,100,4,100,1/7/2017,3.16,2,189,201702
6676721,Brooklyn Master Bedroom Near Park,34945350,Noah,Brooklyn,Prospect-Lefferts Gardens,11225,40.66230812,-73.95762104,Private room,45,1,3,8/14/2015,0.15,1,0,201702
1040182,Affordable bedroom by Barclays Cntr,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,11225,40.66034001,-73.95065162,Private room,46,5,72,8/21/2016,1.56,5,365,201702
6807281,Bright spacious 1BR on the park,35634594,Eden,Brooklyn,Prospect-Lefferts Gardens,11225,40.66001824,-73.96142919,Entire home/apt,130,7,1,8/14/2015,0.06,1,0,201702
1236705,Warm & Cozy - Heart of Bklyn,6720885,Denise,Brooklyn,Prospect-Lefferts Gardens,11225,40.65922142,-73.94922344,Private room,62,1,34,6/26/2016,0.78,4,365,201702
9625826,Home Sweet Home in Brooklyn,11497855,Lina,Brooklyn,Prospect-Lefferts Gardens,11225,40.66289156,-73.95859305,Private room,65,10,1,1/12/2016,0.08,1,0,201702
4841431,Spacious 1BR By Prospect Park,24915465,Oded,Brooklyn,Prospect-Lefferts Gardens,11225,40.66234501,-73.95748889,Entire home/apt,139,1,44,5/8/2016,1.73,1,0,201702
16243853,New privet duplex with a garden-great for families,1159903,Saar,Brooklyn,Prospect-Lefferts Gardens,11225,40.65987825,-73.95421327,Entire home/apt,120,2,2,1/4/2017,1.46,1,331,201702
13949732,Big 4 bedroom house with garden by the Park in PLG,1857899,Audrey,Brooklyn,Prospect-Lefferts Gardens,11225,40.65557824,-73.95483337,Entire home/apt,250,2,4,12/31/2016,0.79,1,0,201702
7461654,Large Bedroom in a Brooklyn House,4152484,Oates + Bill,Brooklyn,Prospect-Lefferts Gardens,11225,40.65795008,-73.95915507,Private room,72,1,74,1/2/2017,18.5,3,171,201702
4249877,"Peaceful, Cozy Room near the Park",3992539,Rachel,Brooklyn,Prospect-Lefferts Gardens,11225,40.65784815,-73.95633344,Private room,60,1,6,1/18/2016,0.24,3,339,201702
4422017,"Private Spacious Rm, Prospect Park",22954228,Cassandra,Brooklyn,Prospect-Lefferts Gardens,11226,40.65465261,-73.96144979,Private room,49,3,7,1/6/2016,0.26,2,0,201702
7002269,15 min walk to Prospect Park!,10945786,Keith,Brooklyn,Prospect-Lefferts Gardens,11225,40.65847288,-73.94737247,Private room,30,6,1,9/17/2015,0.06,1,0,201702
4053912,"Lots of space, great location",21017521,Isis,Brooklyn,Prospect-Lefferts Gardens,11225,40.6606757,-73.95857951,Private room,75,18,0,,,1,0,201702
7920508,Encantador apto de una alcoba en Bk,41764756,Luz,Brooklyn,Prospect-Lefferts Gardens,11225,40.65731912,-73.94128592,Entire home/apt,135,1,3,1/2/2016,0.19,2,271,201702
16635777,Bright clean & cosy room,109868169,Kc,Brooklyn,Prospect-Lefferts Gardens,11203,40.66079935,-73.9434321,Private room,25,1,1,1/12/2017,1,2,0,201702
7985537,Cozy Apartment in BKLYN near Prospect Park!,15311573,Alicia And Zach,Brooklyn,Prospect-Lefferts Gardens,11225,40.65794007,-73.96056188,Private room,83,3,14,1/2/2017,0.9,1,0,201702
14014127,CHARMING ROOM WITH GREAT SUNLIGHT,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,11225,40.66004697,-73.95080344,Private room,70,5,0,,,6,88,201702
7526900,7. One family house n nice location,38700102,Welcome,Brooklyn,Prospect-Lefferts Gardens,11225,40.66320208,-73.94666057,Entire home/apt,199,1,4,5/25/2016,0.25,10,365,201702
14931156,Newly Renovated Private Studio near Prospect Park,20549,Nick,Brooklyn,Prospect-Lefferts Gardens,11225,40.66118173,-73.95129022,Entire home/apt,99,2,4,1/7/2017,1.03,1,301,201702
14079099,Little Room,19524858,Isa,Brooklyn,Prospect-Lefferts Gardens,11225,40.66046089,-73.95413223,Private room,45,1,0,,,2,0,201702
15979612,Great Master Bedroom for Two near Everything!,103816776,Alicia,Brooklyn,Prospect-Lefferts Gardens,11225,40.66251846,-73.95735439,Private room,59,5,2,1/2/2017,0.88,1,343,201702
16250994,Chic Spacious Room near Prospect Park,1281229,Carolyn,Brooklyn,Prospect-Lefferts Gardens,11225,40.66052227,-73.95289386,Private room,50,1,0,,,1,25,201702
9425524,Big Bright Private Room in Brooklyn,5753744,Rindon,Brooklyn,Prospect-Lefferts Gardens,11225,40.66095543,-73.95762722,Private room,42,1,1,10/2/2016,0.24,2,0,201702
10212686,451 Maple Street,52476236,Karan,Brooklyn,Prospect-Lefferts Gardens,11225,40.6619785,-73.94543001,Private room,50,1,4,2/8/2016,0.3,1,0,201702
15979823,Clean & Cozy Private Bedroom with Balcony,103819962,Shameka,Brooklyn,Prospect-Lefferts Gardens,11225,40.65981321,-73.94425988,Private room,70,2,1,1/1/2017,0.88,1,90,201702
11850083,Modern Cafe-Style Home Brooklyn!!!,46331395,Harlem,Brooklyn,Prospect-Lefferts Gardens,11226,40.65521416,-73.9596079,Entire home/apt,100,3,30,1/22/2017,2.91,1,61,201702
9271567,Large 1 Bedroom Steps from P. Park,37666813,Leila,Brooklyn,Prospect-Lefferts Gardens,11225,40.66043168,-73.96071708,Entire home/apt,119,5,2,9/12/2016,0.21,1,26,201702
1232365,The Red Room - Heart of Bklyn,6720885,Denise,Brooklyn,Prospect-Lefferts Gardens,11225,40.66074826,-73.94923026,Private room,47,1,28,7/30/2016,0.65,4,365,201702
9915643,Lovely Suite near Prospect Park,33021531,Felix,Brooklyn,Prospect-Lefferts Gardens,11225,40.66080928,-73.95984995,Private room,120,1,12,1/8/2017,1.23,1,363,201702
11718059,Steps from beautiful Prospect Park,61825156,Yasminn90,Brooklyn,Prospect-Lefferts Gardens,11225,40.65974379,-73.96202941,Entire home/apt,150,1,34,1/3/2017,3.68,2,350,201702
8703319,Cute apartment next 2 Prospect Park,31430206,Mandy,Brooklyn,Prospect-Lefferts Gardens,11225,40.65574806,-73.9609646,Entire home/apt,125,1,0,,,1,0,201702
6343641,Private Room Right by Subway,32865595,Sho-Boo Of Sho-Boo Suite,Brooklyn,Prospect-Lefferts Gardens,11225,40.66094315,-73.96173989,Private room,62,1,45,12/28/2016,2.29,3,349,201702
16632646,Bright clean private room with attached baths,109868169,Kc,Brooklyn,Prospect-Lefferts Gardens,11203,40.66179527,-73.94330201,Private room,40,1,0,,,2,0,201702
3067244,Bright Prospect Park Charmer,3241305,Emilia,Brooklyn,Prospect-Lefferts Gardens,11225,40.65957995,-73.96101753,Entire home/apt,90,2,19,12/18/2016,0.6,1,11,201702
13289834,Lefferts Garden Suite,140590,Fraulein,Brooklyn,Prospect-Lefferts Gardens,11225,40.65878551,-73.95772643,Entire home/apt,150,4,5,1/6/2017,0.91,1,152,201702
11258581,Crown Heights Jewel,58758394,Cadet,Brooklyn,Prospect-Lefferts Gardens,11225,40.65883575,-73.94849446,Private room,67,2,1,5/19/2016,0.11,1,364,201702
1688711,Luxury Room in Landmark House,8792814,Caroline,Brooklyn,Prospect-Lefferts Gardens,11225,40.66357247,-73.95206673,Private room,70,2,9,9/25/2016,0.48,8,341,201702
14535713,Chic and Spacious,26580367,Shenika,Brooklyn,Prospect-Lefferts Gardens,11225,40.66056631,-73.94559957,Private room,72,3,5,11/22/2016,0.91,3,79,201702
4279323,"Cozy/spacious 3bd, room for rent",21140491,Ariel,Brooklyn,Prospect-Lefferts Gardens,11225,40.6564201,-73.94873618,Private room,80,1,2,11/9/2014,0.07,1,0,201702
7456879,Private Brownstone Apt in Brooklyn,39053038,C & B,Brooklyn,Prospect-Lefferts Gardens,11225,40.66027104,-73.95490979,Entire home/apt,115,1,1,8/15/2015,0.06,1,0,201702
5535404,The 6o2 Showroom,26490270,,Brooklyn,Prospect-Lefferts Gardens,11203,40.65895932,-73.94850965,Entire home/apt,975,1,2,5/12/2016,0.15,1,365,201702
10799408,Cosy room w/ optional private entry,561154,Damali,Brooklyn,Prospect-Lefferts Gardens,11225,40.66287361,-73.95408079,Private room,80,2,31,1/3/2017,2.87,1,64,201702
7454629,Brooklyn's finest by Prospect Park,38609509,Casey,Brooklyn,Prospect-Lefferts Gardens,11225,40.6608619,-73.95757394,Entire home/apt,100,3,41,1/9/2017,2.27,1,364,201702
3534137,Sunny 1 bedroom in spacious 2 bedroom apt.,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,11226,40.65565364,-73.96165937,Private room,83,1,12,1/1/2017,0.89,2,364,201702
13747109,Musician's Studio in Lefferts Gardens Brooklyn,48492083,Jacqueline,Brooklyn,Prospect-Lefferts Gardens,11225,40.66167421,-73.95878913,Entire home/apt,97,1,21,1/16/2017,2.96,2,42,201702
12566899,Homey Queen Bedroom near Prospect Park!,21089568,Jess And Lu,Brooklyn,Prospect-Lefferts Gardens,11225,40.6613975,-73.95194141,Private room,60,2,17,1/30/2017,1.85,2,281,201702
6799944,Brooklyn Art Room,257676,Linda,Brooklyn,Prospect-Lefferts Gardens,11226,40.65502596,-73.9595409,Private room,69,1,10,8/9/2016,0.5,5,340,201702
767771,Sunny Apt on Prospect Park,4049682,Maxe And Diana,Brooklyn,Prospect-Lefferts Gardens,11225,40.65950356,-73.96135036,Entire home/apt,100,14,3,7/31/2014,0.07,1,0,201702
14141874,Clean Cozy 1br Close to Trains and Prospect Park,71473335,Carolyn,Brooklyn,Prospect-Lefferts Gardens,11225,40.66255175,-73.96006915,Entire home/apt,110,1,0,,,1,0,201702
51778,The artist's house,172137,Christina,Brooklyn,Prospect-Lefferts Gardens,11225,40.65672936,-73.95581532,Private room,40,5,22,6/5/2016,0.29,1,70,201702
5093278,Spacious 4 bedroom apartment,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,11225,40.65972244,-73.95027972,Entire home/apt,249,3,3,10/16/2015,0.14,5,365,201702
16881345,Beautiful turn of century apartment (Female only),4191076,Michelle,Brooklyn,Prospect-Lefferts Gardens,11225,40.66282497,-73.95152685,Private room,85,2,0,,,1,89,201702
11776880,Minimalist 1-BD close to subway,6598000,Adetutu,Brooklyn,Prospect-Lefferts Gardens,11225,40.65985003,-73.94925906,Entire home/apt,95,3,8,9/2/2016,0.77,1,83,201702
15855646,"bedroom in friendly neighborhood, near park",5192686,Shani & Emily,Brooklyn,Prospect-Lefferts Gardens,11225,40.65656301,-73.95727071,Private room,50,2,2,1/25/2017,2,1,17,201702
13808262,Nicely furnished room in a spacious apartment,177922,Dilini,Brooklyn,Prospect-Lefferts Gardens,11225,40.65849941,-73.95906409,Private room,41,2,1,7/16/2016,0.15,1,0,201702
8106619,Massive & Neat 2BD on Prospect Park,2985010,Thomas,Brooklyn,Prospect-Lefferts Gardens,11225,40.66112163,-73.9601127,Entire home/apt,130,1,17,1/1/2017,0.97,2,364,201702
16626994,Single/Full Bed In Lovely Prospect Park Apt.,68092225,Dominique,Brooklyn,Prospect-Lefferts Gardens,11225,40.6613386,-73.94999326,Private room,75,1,3,1/25/2017,3,1,81,201702
14267222,YOUR PRIVATE SPACE: Prospect Lefferts Gardens NYC!,86950026,Candy,Brooklyn,Prospect-Lefferts Gardens,11225,40.66052119,-73.94829662,Entire home/apt,84,2,16,1/17/2017,2.84,1,354,201702
8368973,Modern & Comfortable 1 BR,28916226,Suzy,Brooklyn,Prospect-Lefferts Gardens,11225,40.6576394,-73.95024745,Entire home/apt,75,1,0,,,1,0,201702
14266097,The Brooklyn Vibe,12582591,Richard,Brooklyn,Prospect-Lefferts Gardens,11225,40.65849238,-73.9606012,Entire home/apt,120,2,16,1/15/2017,2.71,1,0,201702
765335,"HUGE 1b Sunny Apt; Convenient, Park",713454,,Brooklyn,Prospect-Lefferts Gardens,11225,40.65685034,-73.96019316,Entire home/apt,129,10,15,11/9/2015,0.57,1,173,201702
12562244,Home Away from Home,4817979,Virginia,Brooklyn,Prospect-Lefferts Gardens,11225,40.65529213,-73.95739283,Entire home/apt,200,7,0,,,2,358,201702
502309,"Sunny Rm #1, A/C, Park, express Q train",2478675,"Gina, Sadiya & Carlos",Brooklyn,Prospect-Lefferts Gardens,11226,40.65542914,-73.95817382,Private room,46,1,116,1/23/2017,2.05,4,294,201702
9547068,Cozy Bed by Botanical Garden,48904576,Ryna,Brooklyn,Prospect-Lefferts Gardens,11225,40.66058094,-73.957568,Shared room,20,1,2,4/1/2016,0.15,3,0,201702
957642,Large bedroom/Heart of Brooklyn,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,11225,40.66168526,-73.95004274,Private room,51,5,73,1/3/2017,1.55,5,365,201702
13300059,Quiet Home Base for Exploring an Exciting City!,36478779,Isa,Brooklyn,Prospect-Lefferts Gardens,11225,40.6613727,-73.95394746,Entire home/apt,70,3,17,1/22/2017,2.58,1,39,201702
15397275,Modern Brooklyn Apartment,33514370,Silvia,Brooklyn,Prospect-Lefferts Gardens,11225,40.65996676,-73.94261903,Entire home/apt,159,3,9,2/2/2017,2.73,1,173,201702
4966007,Spacious PreWar Artist's Studio Apt,22642930,Timothy,Brooklyn,Prospect-Lefferts Gardens,11225,40.65625647,-73.95784181,Private room,100,1,0,,,1,365,201702
239899,Spacious & Charming by Prospect Pk,1258363,Todd,Brooklyn,Prospect-Lefferts Gardens,11225,40.66227232,-73.95990934,Entire home/apt,62,14,1,3/2/2016,0.09,1,109,201702
9545059,private bedroom and private bath,49431548,Isabelle,Brooklyn,Prospect-Lefferts Gardens,11225,40.65993373,-73.95804547,Private room,78,1,1,12/3/2015,0.07,1,0,201702
9282872,Comfy sunny studio Prospect Park,6943560,Marina,Brooklyn,Prospect-Lefferts Gardens,11225,40.65963384,-73.95920371,Entire home/apt,75,5,7,11/19/2016,0.48,1,88,201702
238746,Share a Light-filled Brooklyn Apt,353227,Alexandra,Brooklyn,Prospect-Lefferts Gardens,11225,40.65907599,-73.94924174,Private room,65,2,7,10/15/2015,0.13,1,364,201702
828130,Brooklyn Apt next to Prospect Park,4210082,Monica,Brooklyn,Prospect-Lefferts Gardens,11225,40.66245162,-73.96275838,Private room,70,1,84,10/8/2016,1.69,1,365,201702
14000558,Zen Oasis,48727293,Christopher,Brooklyn,Prospect-Lefferts Gardens,11225,40.66270513,-73.95098395,Private room,57,1,8,12/6/2016,1.2,1,272,201702
14131597,1920s apartment near Prospect Park and Downtown,3620205,Nick,Brooklyn,Prospect-Lefferts Gardens,11226,40.65567254,-73.95926474,Private room,43,1,3,1/6/2017,1.64,1,0,201702
9675789,WONDERFUL SUNNY PRIVATE ROOM,690079,Elena,Brooklyn,Prospect-Lefferts Gardens,11225,40.65675379,-73.95795769,Private room,35,14,0,,,1,0,201702
1417389,Lg. bedroom in lovely apt in charming prewar bldg,7636841,Jonathan,Brooklyn,Prospect-Lefferts Gardens,11225,40.66169047,-73.96068885,Private room,50,28,4,12/20/2015,0.1,2,339,201702
1154717,"Bright, spacious, affordable",6328311,Cris,Brooklyn,Prospect-Lefferts Gardens,11226,40.65590181,-73.95559561,Entire home/apt,90,2,27,1/18/2017,0.83,1,36,201702
13083221,1 bedroom in a 3 bedroom apartment,46407854,Deniz,Brooklyn,Prospect-Lefferts Gardens,11225,40.6617694,-73.945024,Private room,55,1,0,,,1,0,201702
1677887,Charming LG Bedroom by Park & Train,8756595,Jenny,Brooklyn,Prospect-Lefferts Gardens,11225,40.6594684,-73.96069748,Private room,80,30,28,7/12/2016,0.68,1,362,201702
9280872,Peaceful,48194357,Satvic,Brooklyn,Prospect-Lefferts Gardens,11225,40.66057866,-73.95858706,Entire home/apt,60,2,35,1/3/2017,2.35,2,299,201702
2465123,New Artistic Apt with Garden View,12605011,Holly,Brooklyn,Prospect-Lefferts Gardens,11225,40.65855696,-73.96006832,Private room,75,1,8,9/27/2015,0.25,1,0,201702
2332880,Huge 2 bed 2 bath Apartment!,11915544,Helena,Brooklyn,Prospect-Lefferts Gardens,11225,40.65614011,-73.95738307,Entire home/apt,199,5,6,3/17/2016,0.18,1,344,201702
16423051,Sm. bedroom in charming PLG prewar bldg,7636841,Jonathan,Brooklyn,Prospect-Lefferts Gardens,11225,40.66038967,-73.95987686,Private room,38,27,0,,,2,339,201702
14107508,Quiet sunny guest room near Prospect Park/Subway,3900896,Anissa,Brooklyn,Prospect-Lefferts Gardens,11225,40.65534143,-73.96160428,Private room,99,3,5,12/9/2016,1.07,1,89,201702
4756551,Bedroom w/Private Bath,4031913,Sheena,Brooklyn,Prospect-Lefferts Gardens,11225,40.65666157,-73.96031505,Private room,89,1,75,1/5/2017,2.94,1,325,201702
3970155,Kozy place to relax,20597138,Jamila,Brooklyn,Prospect-Lefferts Gardens,11203,40.65728161,-73.94521572,Private room,50,1,7,12/2/2015,0.24,5,309,201702
5477378,"Comfy, Sunny Room at Prospect Park",9774134,Celine And Terry,Brooklyn,Prospect-Lefferts Gardens,11226,40.65515504,-73.95898845,Private room,55,2,25,10/23/2016,1.45,1,365,201702
6460353,A True Gem.,11775328,Kamilah,Brooklyn,Prospect-Lefferts Gardens,11225,40.65813111,-73.9616008,Entire home/apt,150,2,7,10/29/2016,0.43,1,364,201702
9343466,Lg Brooklyn Room on Prospect Park,48492083,Jacqueline,Brooklyn,Prospect-Lefferts Gardens,11225,40.66254655,-73.96056411,Private room,85,1,1,12/31/2015,0.07,2,0,201702
14521738,Prospect Park Brooklyn Private 1-BED Beautiful Apt,22593050,Ronit,Brooklyn,Prospect-Lefferts Gardens,11225,40.66162284,-73.96073779,Shared room,59,1,5,1/1/2017,1.21,1,357,201702
7573430,"Private, renovated & furnished room",6031454,Melanie,Brooklyn,Prospect-Lefferts Gardens,11225,40.65677357,-73.95894199,Private room,40,15,2,11/28/2015,0.11,1,0,201702
6197119,Sunny 1 bd -Prospect Park!,26908204,Bridgette,Brooklyn,Prospect-Lefferts Gardens,11225,40.66145349,-73.95798216,Entire home/apt,90,3,29,12/31/2016,1.37,1,0,201702
13733410,Private room in Prospect Park,52017780,Patrick,Brooklyn,Prospect-Lefferts Gardens,11225,40.65942011,-73.96185906,Private room,50,1,1,7/31/2016,0.16,1,242,201702
6512248,"Sunny, spacious one-bedroom",2828476,Masha,Brooklyn,Prospect-Lefferts Gardens,11225,40.66128289,-73.94965643,Entire home/apt,60,4,6,9/13/2016,0.3,1,0,201702
4415259,house for Students to Relax,20597138,Jamila,Brooklyn,Prospect-Lefferts Gardens,11203,40.65800337,-73.94366736,Private room,53,1,3,7/1/2016,0.15,5,365,201702
5135121, Roomy Studio at Prospect Park,5125933,Penelope,Brooklyn,Prospect-Lefferts Gardens,11225,40.65716616,-73.95613578,Entire home/apt,65,7,2,3/2/2016,0.12,1,0,201702
7559836,4. Private room w bunk bed 2nd fl,38700102,Welcome,Brooklyn,Prospect-Lefferts Gardens,11225,40.66339787,-73.94696512,Private room,47,1,9,1/2/2017,0.54,10,365,201702
7559732,3. Private Room with BunkBed 2nd fl,38700102,Welcome,Brooklyn,Prospect-Lefferts Gardens,11225,40.66301519,-73.94796806,Private room,49,1,4,1/3/2016,0.24,10,365,201702
8869383,Lefferts Garden/ Prospect Park Gem,46420811,Stacy,Brooklyn,Prospect-Lefferts Gardens,11225,40.65780568,-73.95590865,Private room,45,1,6,11/30/2016,0.44,1,365,201702
11490744,Beautiful Apartment in Historic Brooklyn Townhouse,24743701,Howard,Brooklyn,Prospect-Lefferts Gardens,11225,40.6614289,-73.95420905,Entire home/apt,175,3,20,1/3/2017,2.68,2,357,201702
14672920,Lovely stay next to Prospect Park,9030221,Alex,Brooklyn,Prospect-Lefferts Gardens,11225,40.65546911,-73.9619898,Private room,73,1,26,1/29/2017,4.91,1,27,201702
1922967,Sunny 1BD near Prospect Park lake.,3169545,Anei,Brooklyn,Prospect-Lefferts Gardens,11225,40.65622139,-73.96144175,Entire home/apt,90,2,5,1/3/2016,0.14,1,0,201702
16208920,Home away from home in heart of BK,5237407,Jenima,Brooklyn,Prospect-Lefferts Gardens,11225,40.66043426,-73.94837914,Entire home/apt,120,8,0,,,2,20,201702
12669603,Large room near Prospect Park,39185689,Cupid,Brooklyn,Prospect-Lefferts Gardens,11225,40.66137123,-73.94998895,Private room,50,3,3,5/30/2016,0.34,2,0,201702
13586549,"HUGE, beautiful 1br in lefferts gardens, brooklyn",10721991,Eric,Brooklyn,Prospect-Lefferts Gardens,11225,40.65873995,-73.96029776,Entire home/apt,100,2,3,11/7/2016,0.74,1,233,201702
14439289,Beautiful Brooklyn Studio Apartment,54361459,Rivkie,Brooklyn,Prospect-Lefferts Gardens,11225,40.66375819,-73.94022308,Entire home/apt,100,28,20,1/2/2017,4.08,1,273,201702
